fecha;nro_pliego ;nro_orden_de_compra ;unidad_ejecutora;jurisdiccion;proveedor;cuit;importe;descripcion;cantidad;descripcion_rubro
2020-07-29 00:00:00;415-0733-LPU20;415-7845-OC20;415 - HTAL. ODONTOLOGICO JOSE DUEÑAS ;MINISTERIO DE SALUD;Veca S.A.;30-70802022-9;16341;GUANTE PARA EXAMINACION    Modelo: Tamaño grande (L). Elaborado con copolimeros de acrilonitrilo-butadieno de primera calidad, descartable, atóxico y ambidiestro, no debe presentar asperezas al tacto y su largo permitirá cubrir con ajuste adecuado el puño del camisolín ;30;Salud
2020-07-29 00:00:00;415-0733-LPU20;415-7845-OC20;415 - HTAL. ODONTOLOGICO JOSE DUEÑAS ;MINISTERIO DE SALUD;Veca S.A.;30-70802022-9;24511.5;GUANTE PARA EXAMINACION    Modelo: Tamaño mediano (M). Elaborado con copolimeros de acrilonitrilo-butadieno de primera calidad, descartable, atóxico y ambidiestro, no debe presentar asperezas al tacto y su largo permitirá cubrir con ajuste adecuado el puño del camisolín ;45;Salud
2020-07-29 00:00:00;428-1464-CME20;428-7741-OC20;428 - HTAL. DE QUEMADOS  ;MINISTERIO DE SALUD;ADOX S.A.;30-68023513-5;86800;JABON LIQUIDO Para higiene personal de pacientes, de pH neutro, incoloro e hipoalénico. Deberá resistir una temperatura de 100°C sin que se alteren sus carácteristicas organoléticas. Deberá contar con certificado de inscripción de productos cosméticos (Form R-155) de INAME. Por litro. Acondicionado en envase de no más de 5 lt.   Modelo: Con glicerina ;200;Salud
2020-07-29 00:00:00;420-0675-LPU20;420-7898-OC20;420 - HTAL. RICARDO GUTIERREZ  ;MINISTERIO DE SALUD;TECNOIMAGEN S.A.;33-70704423-9;2119700;MONITOR MULTIPARAMETRICO    Modelo: Con capacidad para 5 parámetros, con posibilidad de registro en pantalla de todas las funciones y curvas en forma simultánea, completo con accesorios ;11;Salud
2020-07-29 00:00:00;420-0693-LPU20;420-7830-OC20;420 - HTAL. RICARDO GUTIERREZ  ;MINISTERIO DE SALUD;COVIDIEN ARGENTINA SA;30-71252366-9;900240;SENSOR PARA OXIMETRIA CEREBRAL . Modelo: Neonatal, autoadhesivo, con cubierta hidrocoloide, libre de látex y (poli cloruro de vinilo (PVC), en envase individual que garantice su conservación, descartable, sensor con ficha conexión. ;120;Salud
2020-07-29 00:00:00;420-0693-LPU20;420-7830-OC20;420 - HTAL. RICARDO GUTIERREZ  ;MINISTERIO DE SALUD;COVIDIEN ARGENTINA SA;30-71252366-9;150040;SENSOR PARA OXIMETRIA CEREBRAL . Modelo: Pediátrico hasta 40 Kg, autoadhesivo, con cubierta hidrocoloide, libre de látex y (poli cloruro de vinilo (PVC), en envase individual que garantice su conservación, descartable, sensor con ficha conexión. ;20;Salud
2020-07-29 00:00:00;419-1537-CME20;419-7880-OC20;419 - HTAL. MARIA FERRER ;MINISTERIO DE SALUD;DROGUERIA MARTORANI S.A.;30-70296606-6;8384;TENSIOMETRO ANEROIDE PORTATIL . Modelo: Para toma de presión arterial, con cápsula de widia, con brazalete neumático con ajuste por cinta abrojo y pera de goma, con prolongador, calibrado, con estuche Variedad: Portátil ;10;Salud
2020-07-30 00:00:00;425-1031-CDI20;425-7976-OC20;425 - HTAL. JOSE M. PENNA;MINISTERIO DE SALUD;UNIC COMPANY SRL;30-60012470-2;267120;AEROCAMARA Intercalable en la rama inspiratoria de los circuitos de ARM. No estéril. Envasada individualmente.-     Modelo: Colapsable para MDI. De un solo uso Variedad: Colapsable para MDI. De un solo uso ;180;Salud
2020-07-30 00:00:00;438-0733-CDI20;438-7962-OC20;438 - HTAL. ENRIQUE TORNU;MINISTERIO DE SALUD;MEDI SISTEM S.R.L.;30-66165826-2;18300;BOLSA PARA TRANSPORTE DE MUESTRAS BIOLOGICAS . Modelo: De polipropileno virgen,no tóxico.Con doble compartimiento  para la muestra y el protocolo de trabajo,con solapa de cierre definitivo. ;3000;Salud
2020-07-30 00:00:00;412-1505-CME20;412-7992-OC20;412 - HTAL. COSME ARGERICH  ;MINISTERIO DE SALUD;EGLIS S.A;30-59401076-7;60500;BOLSA PARA TRANSPORTE DE MUESTRAS BIOLOGICAS . Modelo: De polipropileno virgen,no tóxico.Con doble compartimiento  para la muestra y el protocolo de trabajo,con solapa de cierre definitivo. ;10000;Salud
2020-07-30 00:00:00;412-0701-LPU20;412-7957-OC20;412 - HTAL. COSME ARGERICH  ;MINISTERIO DE SALUD;DRESS MED SRL ;30-71498825-1;812800;CAMISOLIN DE UN SOLO USO Confeccionado en tela no tejida tipo SMS uso médico y barrera de 47 g/m2 (+/- 5%). Delantera y espalda lisos en una sola pieza.Cuello redondo, bordeado con cinta del mismo material.Ajuste de cuello: Un par de tiras de no menos de 20 cm, para ajuste. Ajuste de cintura: a 44 cm del borde del escote, un par de tiras, de no menos de 30 cm.Manga larga, con puño doble de algodón 100% (RIBB), elastizado de 10 cm de largo.Costuras doble estanco. Medidas mínimas: largo total 120 cm, ancho 140 cm, largo de manga 75 cmAcondicionado en bolsa de polietileno, rotulada con no mas de 10 unidades, con doblado quirúrgico.   Modelo: Para uso no quirúrgico de tela no tejida de SMS uso médico. No estéril ;4000;Salud
2020-07-30 00:00:00;414-0504-LPU20;414-7951-OC20;414 - HTAL. MARIA CURIE  ;MINISTERIO DE SALUD;DROGUERIA ARTIGAS S.A.;30-65124936-4;116540;PCR    Modelo: . ;1000;Salud
2020-07-30 00:00:00;417-1634-CME20;417-7922-OC20;417 - HTAL. PEDRO DE ELIZALDE  ;MINISTERIO DE SALUD;ERNESTO VAN ROSSUM Y COMPAÑIA S.R.L.;30-52693485-3;139000;PLACA PARA PCR . Modelo: De 96 pocillos, de 0,2 ml(con pollerita), de policarbonato y polipropileno, certificada bajo normas ISO ;2;Salud
2020-07-30 00:00:00;423-1539-CME20;423-7886-OC20;423 - HTAL. FRANCISCO J.MUÑIZ  ;MINISTERIO DE SALUD;TECNOLAB S.A.;30-63897599-4;206479.92;PLACA PARA PCR . Modelo: De 96 pocillos, de 0,2 ml(con pollerita), de policarbonato y polipropileno, certificada bajo normas ISO ;12;Salud
2020-07-30 11:26:00;;32879;HTAL.TEODORO ALVAREZ;MINISTERIO DE SALUD;CLAUDIO ALEJANDRO DE ANTONI;20262739067;35090;;1;
2020-07-31 00:00:00;425-1622-CME20;425-7999-OC20;425 - HTAL. JOSE M. PENNA;MINISTERIO DE SALUD;GASES COMPRIMIDOS S.A;30-54398920-3;74940;ALQUILER DE CONCENTRADOR DE OXIGENO DOMICILIARIO - AYUDA SOCIAL A PERSONAS  . Modelo: Para oxígenoterapia domiciliaria ;6;Reservado para GCBA 
2020-07-31 00:00:00;418-1073-CDI20;418-8012-OC20;418 - HTAL. JUAN A. FERNANDEZ  ;MINISTERIO DE SALUD;DROGUERIA MARTORANI S.A.;30-70296606-6;2970;ESTETOSCOPIO BIAURICULAR . Modelo: Auscultador 47 mm, de aluminio anodizado, extra ligero ;15;Salud
2020-07-31 00:00:00;417-1635-CME20;417-8029-OC20;417 - HTAL. PEDRO DE ELIZALDE  ;MINISTERIO DE SALUD;BIOMÉRIEUX ARGENTINA SA;30-69437643-2;174240;KIT PARA DETECCION RAPIDA PARA VIRUS . . Modelo: Para detección del virus COVID-19 ;360;Salud
2020-07-31 00:00:00;401-1071-CDI20;401-8039-OC20;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;STORING INSUMOS MEDICOS S.R.L.;30-70887571-2;7874950;MAMELUCO DE SEGURIDAD ESPECIFICACIONES DE LA TELA.:Tela no tejida de oleafina termosoldada tipo Tyvek.Con revestimiento de polietileno de alta densidad.Deberá poseer una superficie lisa y antiestática repelente a la contaminación.COLOR:BlancoNORMAS DE CONFECCION: Extraespaciosos en las áreas que se requiera presión en los movimientos.Cierre antiestático de tamaño completo.Usos: Para tareas que requieran una eficaz barrera contra líquidos en general,  ácidos altamente corrosivos y solventes orgánicos mas comunes.Nota: la elección de los tipos de prendas  mas adecuadas para la tarea que realicen los agentes, quedará a cargo de la repartición solicitante. Modelo: Tipo Tyvek, blanco, con capucha, mangas largas Voltaje: Blanco ;5000;Textil, Confección y Calzado 
2020-07-31 00:00:00;418-1073-CDI20;418-8013-OC20;418 - HTAL. JUAN A. FERNANDEZ  ;MINISTERIO DE SALUD;Medibel SA;33-69039665-9;52250;OXIMETRO DE PULSO - SATUROMETRO - PULSIOXIMETRO . Modelo: Portátil y liviano, con pantalla numérica de leds de gran tamaño que muestren el valor de la SpO2, la frecuencia del pulso, la Carboxihemoglobina (SpHb) y la Metahemoglobina, con barra gráfica indicadora de fuerza de la señal e índice de perfusión, tendrá alarmas audibles y visuales para valores máximos y mínimos. Funcionamiento a batería, con una duración no inferior a las 6 horas de uso continuo Variedad: Saturómetro, pulsioxímetro. Portátil y liviano ;25;Salud
2020-07-31 00:00:00;401-0982-CDI20;401-8034-OC20;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;MSD ARGENTINA SRL;30-50340307-9;5927104;ROCURONIO BROMURO . Modelo: De 10 mg/ml, inyectable, en ampolla x 5 ml ;23680;Salud
2020-07-31 00:00:00;418-1073-CDI20;418-8012-OC20;418 - HTAL. JUAN A. FERNANDEZ  ;MINISTERIO DE SALUD;DROGUERIA MARTORANI S.A.;30-70296606-6;22698;TENSIOMETRO ANEROIDE PORTATIL . Modelo: Para toma de presión arterial, con cápsula de widia, con brazalete neumático con ajuste por cinta abrojo y pera de goma, con prolongador, calibrado, con estuche Variedad: Portátil ;30;Salud
2020-08-06 00:00:00;412-1295-CME20;412-6063-OC20;412 - HTAL. COSME ARGERICH  ;MINISTERIO DE SALUD;OXIGENOTERAPIA NORTE S.A.C.I.F.I.A.;30-53564524-4;220704;"REDUCTOR DE ALTA PRESION Demás especificaciones deberán ser indicadas por la repartición solicitante   Modelo: Para tubo de oxigeno, con 2 manómetros, de salida de baja presión escala 0-10 Kg/cm2 con salida 9/16\"" roscada acople DISS (Diameter Index Safety System) apto para respiradores, entrada de alta escala 0 - 320 kg/cm2 aproximadamente Variedad: De alta presión. Para tubo de oxigeno ";40;Salud
2020-08-06 00:00:00;425-1234-CME20;425-6068-OC20;425 - HTAL. JOSE M. PENNA;MINISTERIO DE SALUD;DCD PRODUCTS SRL;30-66393469-0;7800;CIRCUITO COMPLETO PARA RESPIRADOR De una sola rama con válvula espiratoria .Descartable.   Modelo: Compatible con respirador Puritan Bennet. ;10;Salud
2020-08-06 00:00:00;440-1269-CME20;440-6056-OC20;440 - HTAL. DALMACIO VELEZ SARSFIELD ;MINISTERIO DE SALUD;Laboratorios Britania SA;33-64529398-9;48000;HISOPO , Modelo: De plástico flexible,estéril,con punta de nylon,en envase individual.Varilla y punta no tóxicas ;600;Salud
2020-08-06 00:00:00;440-1264-CME20;440-6074-OC20;440 - HTAL. DALMACIO VELEZ SARSFIELD ;MINISTERIO DE SALUD;Medibel SA;33-69039665-9;4180;ESTETOSCOPIO BIAURICULAR . Modelo: Auscultador 47 mm, de aluminio anodizado, extra ligero ;20;Salud
2020-08-06 00:00:00;623-1394-LPU18;427-6073-OC20;427 - HTAL. IGNACIO PIROVANO;MINISTERIO DE SALUD;JUAN ERNESTO IBARRA;20-04424052-2;18360;AGUA LAVANDINA (HIPOCLORITO DE SODIO) Líquido amarillento, que puede contener un ligero sedimento, utilizando en el blanqueo y desinfección de ropas y demás materiales de uso doméstico.     Tendrá un  contenido mínimo entre 55 g/l y 80 g/l de cloro activo y los demás componentes de acuerdo a las exigencias de la Norma IRAM Nº 41.173 parte I, II, III, IV, V y VI.    En envase plástico de polietileno virgen  de alta densidad, de color u opacidad tal que no permita el paso de la luz. Su cierre hermético de seguridad no presentará pérdidas durante su manipuleo  y/o estiba. Espesor mínimo del envase 500 µ.    Nota: no es conveniente efectuar los pedidos excesivamente grandes,  debido a la pérdida de cloro activo. Los mismos deberán realizarse calculando su consumo dentro de los 120 días aproximadamente. El almacenaje será en lo posible en lugar oscuro.    El ACONDICIONAMIENTO Y CAPACIDAD DE LOS ENVASES QUEDARA A CARGO DE LA REPARTICIÓN USUARIA.   Modelo: Tipo I, con un contenido mínimo entre 55 g/l y 80 g/l de cloro activo Presentacion: Envase plástico de polietileno virgen de alta densidad (espesor mínimo 500 µ.), color/opacidad que no permita el paso de la luz, cierre hermético de seguridad, sin pérdidas por manipuleo y/o estiba Tipo: I ;500;Perfumería, Limpieza y Contenedores Comerciales e Industriales
2020-08-06 00:00:00;440-1269-CME20;440-6056-OC20;440 - HTAL. DALMACIO VELEZ SARSFIELD ;MINISTERIO DE SALUD;Laboratorios Britania SA;33-64529398-9;48000;HISOPO , Modelo: De plástico flexible,estéril,con punta de nylon,en envase individual.Varilla y punta no tóxicas ;600;Salud
2020-08-06 00:00:00;412-1295-CME20;412-6063-OC20;412 - HTAL. COSME ARGERICH  ;MINISTERIO DE SALUD;OXIGENOTERAPIA NORTE S.A.C.I.F.I.A.;30-53564524-4;220704;"REDUCTOR DE ALTA PRESION Demás especificaciones deberán ser indicadas por la repartición solicitante   Modelo: Para tubo de oxigeno, con 2 manómetros, de salida de baja presión escala 0-10 Kg/cm2 con salida 9/16\"" roscada acople DISS (Diameter Index Safety System) apto para respiradores, entrada de alta escala 0 - 320 kg/cm2 aproximadamente Variedad: De alta presión. Para tubo de oxigeno ";40;Salud
2020-08-07 00:00:00;416-0686-CDI20;416-7243-OC20;416 - HTAL. CARLOS G. DURAND;MINISTERIO DE SALUD;OMNIMEDICA SOCIEDAD ANONIMA;33-70871333-9;72352;DIAFRAGMA DE VALVULA ESPIRATORIA . Modelo: Para respirador ;40;Salud
2020-08-07 00:00:00;416-0686-CDI20;416-7243-OC20;416 - HTAL. CARLOS G. DURAND;MINISTERIO DE SALUD;OMNIMEDICA SOCIEDAD ANONIMA;33-70871333-9;197472;SENSOR DE FLUJO  . Modelo: Espirométrico, para respirador ;20;Salud
2020-08-07 00:00:00;416-0686-CDI20;416-7243-OC20;416 - HTAL. CARLOS G. DURAND;MINISTERIO DE SALUD;OMNIMEDICA SOCIEDAD ANONIMA;33-70871333-9;592416;SENSOR DE FLUJO . Modelo: Para neonatos, con adaptador. Para respirador Variedad: De flujo, para respirador ;60;Salud
2020-08-09 00:00:00;431-1855-CME20;431-9425-OC20;431 - HTAL. BERNARDINO RIVADAVIA  ;MINISTERIO DE SALUD;STORING INSUMOS MEDICOS S.R.L.;30-70887571-2;19432;MUCOSUCTOR  . Modelo: Con sonda, con reservorio, para broncoscopia, equipo para cultivo de secreciones bronquiales. Descartable, estéril y atóxico. Envasado individualmente en envase que garantice su conservación. Referencia comercial GTS-32 ;70;Salud
2020-08-13 00:00:00;418-1114-CDI20;418-8499-OC20;418 - HTAL. JUAN A. FERNANDEZ  ;MINISTERIO DE SALUD;GASES COMPRIMIDOS S.A;30-54398920-3;153000;ALQUILER DE CONCENTRADOR DE OXIGENO DOMICILIARIO - AYUDA SOCIAL A PERSONAS  . Modelo: Para oxígenoterapia domiciliaria ;;Reservado para GCBA 
2020-08-13 00:00:00;414-0771-LPU20;414-8487-OC20;414 - HTAL. MARIA CURIE  ;MINISTERIO DE SALUD;Silvana Graciela Charaf;27-13464300-0;46700;CAMILLA PARA ADULTO Estructura portante de caño de acero SAE 1010 de 30 mm. de lado y 24 mm. de espesor con cruceta de refuerzo. Plano superior conformado por colchoneta tapizado en cuero vinílico, con relleno de espuma de poliuretano de 60 mm. de espesor sobre armazón de madera aglomerada no higroscópica e imputrecible de 19 mm. de espesor Modelo: Metálica, tapizada, con regatones antideslizantes de PVC ;;Salud
2020-08-13 00:00:00;441-1135-CDI20;441-8521-OC20;441 - HTAL. ABEL ZUBIZARRETA;MINISTERIO DE SALUD;DROGUERIA MARTORANI S.A.;30-70296606-6;2999.8;CANULA BIESALSKI (JUEGO) Aplicacion: para traqueostomía CANULA BIESALSKI (JUEGO) f) un collarín de fijación y g) un tirante elástico de 34 cm de largo. Todo elaborado con materiales aptos para uso medicinal, atóxicos, estériles y apiretógenos. Envasado individualmente en envase que garantice su conservación.   Medida: De 7 mm Modelo: De 7 mm para traqueostomía. Juego constituido por: a) un  conjunto de cánula exterior y cánula interior, b) un repuesto de cánula interior, c) una tapa para tos, d) una válvula de fonación de Lubbers de 7 mm, e) un conector ;;Salud
2020-08-13 00:00:00;441-1135-CDI20;441-8521-OC20;441 - HTAL. ABEL ZUBIZARRETA;MINISTERIO DE SALUD;DROGUERIA MARTORANI S.A.;30-70296606-6;4499.7;CANULA BIESALSKI (JUEGO) Aplicacion: para traqueostomía CANULA BIESALSKI (JUEGO) f) un collarín de fijación y g) un tirante elástico de 44 cm de largo. Todo elaborado con materiales aptos para uso medicinal, atóxicos, estériles y apiretógenos. Envasado individualmente en envase que garantice su conservación.   Medida: De 8 mm Modelo: De 8 mm para traqueostomía. Juego constituido por: a) un  conjunto de cánula exterior y cánula interior, b) un repuesto de cánula interior, c) una tapa para tos, d) una válvula de fonación de Lubbers de 8 mm, e) un conector ;;Salud
2020-08-14 00:00:00;455-1347-CME20;455-8563-OC20;455 - CAI CECILIA GRIERSON;MINISTERIO DE SALUD;TOTALLAB SA;30-71450919-1;669900;CABINA DE SEGURIDAD BIOLOGICA CLASE II A2 TIPO 02 de conservar el flujo laminar, con sistema de control microprocesado, con alarmas y controles de seguridad, con instalación interna para equipos, iluminación, cañería con robinete, iluminación UV, etc., con accesorios.      Modelo: Deberá cumplir con NSF/ANSI 49, alimentación e instalación 220 V 50 Hz, con filtros HEPA según MIL 282 con eficacia mínima 99,99 % en partículas de 0,3 µm, con sistema de compensación por ensuciamiento de filtros a fin Variedad: Clase II A2 tipo 02 ;;Salud
2020-08-14 00:00:00;419-1306-CME20;419-8559-OC20;419 - HTAL. MARIA FERRER ;MINISTERIO DE SALUD;CASA OTTO HESS S.A.;30-52600883-5;532000;CANULA PARA ASPIRACION E IRRIGACION Aplicacion: para usar en cirigía laparoscópica CANULA PARA ASPIRACION E IRRIGACION    Medida: De 5 mm de diámetro Modelo: De 5 mm de diámetro, para usar en cirugía laparoscópica ;;Salud
2020-08-14 00:00:00;401-0971-CDI20;401-8603-OC20;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;CHEMTEST ARGENTINA S.A.;30-71507989-1;2525000;KIT PARA EXTRACCION RAPIDA DE ADN . Modelo: Tipo QIA amp DNA mini, envase por 50 determinaciones ;;Salud
2020-08-14 00:00:00;425-1751-CME20;425-8606-OC20;425 - HTAL. JOSE M. PENNA;MINISTERIO DE SALUD;CLAUDIO ALEJANDRO DE ANTONI;20-26273906-7;73500;SERVICIO DE REPARACION INTEGRAL DE CABINA DE SEGURIDAD BIOLOGICA . Modelo: Marca TELSTAR, sin modelo visible, el servicio incluye mano de obra e insumos para su correcto funcionamiento. ;;Laboratorio para Análisis Físico y/o Químico
2020-08-14 00:00:00;455-1347-CME20;455-8563-OC20;455 - CAI CECILIA GRIERSON;MINISTERIO DE SALUD;TOTALLAB SA;30-71450919-1;669900;CABINA DE SEGURIDAD BIOLOGICA CLASE II A2 TIPO 02 de conservar el flujo laminar, con sistema de control microprocesado, con alarmas y controles de seguridad, con instalación interna para equipos, iluminación, cañería con robinete, iluminación UV, etc., con accesorios.      Modelo: Deberá cumplir con NSF/ANSI 49, alimentación e instalación 220 V 50 Hz, con filtros HEPA según MIL 282 con eficacia mínima 99,99 % en partículas de 0,3 µm, con sistema de compensación por ensuciamiento de filtros a fin Variedad: Clase II A2 tipo 02 ;1;Salud
2020-08-14 00:00:00;419-1306-CME20;419-8559-OC20;419 - HTAL. MARIA FERRER ;MINISTERIO DE SALUD;CASA OTTO HESS S.A.;30-52600883-5;532000;CANULA PARA ASPIRACION E IRRIGACION Aplicacion: para usar en cirigía laparoscópica CANULA PARA ASPIRACION E IRRIGACION    Medida: De 5 mm de diámetro Modelo: De 5 mm de diámetro, para usar en cirugía laparoscópica ;560;Salud
2020-08-14 00:00:00;401-0971-CDI20;401-8603-OC20;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;CHEMTEST ARGENTINA S.A.;30-71507989-1;2525000;KIT PARA EXTRACCION RAPIDA DE ADN . Modelo: Tipo QIA amp DNA mini, envase por 50 determinaciones ;5000;Salud
